# Structure: t,	 x_calc,	 v_calc,	 E(t)/E0 - 1
	1.130000	 0.512354	 -0.410732	 -0.006611
	1.140000	 0.508086	 -0.426828	 -0.006813
	1.150000	 0.503658	 -0.442790	 -0.007006
	1.160000	 0.499072	 -0.458613	 -0.007190
	1.170000	 0.494329	 -0.474292	 -0.007366
	1.180000	 0.489430	 -0.489822	 -0.007531
	1.190000	 0.484378	 -0.505198	 -0.007688
	1.200000	 0.479174	 -0.520415	 -0.007834
	1.210000	 0.473820	 -0.535469	 -0.007971
	1.220000	 0.468316	 -0.550354	 -0.008097
	1.230000	 0.462665	 -0.565067	 -0.008213
	1.240000	 0.456869	 -0.579602	 -0.008319
	1.250000	 0.450930	 -0.593955	 -0.008414
	1.260000	 0.444849	 -0.608121	 -0.008499
	1.270000	 0.438628	 -0.622096	 -0.008572
	1.280000	 0.432269	 -0.635876	 -0.008635
	1.290000	 0.425774	 -0.649456	 -0.008687
	1.300000	 0.419146	 -0.662832	 -0.008728
	1.310000	 0.412386	 -0.676000	 -0.008758
	1.320000	 0.405496	 -0.688956	 -0.008777
	1.330000	 0.398479	 -0.701695	 -0.008784
	1.340000	 0.391337	 -0.714213	 -0.008781
	1.350000	 0.384072	 -0.726508	 -0.008766
	1.360000	 0.376687	 -0.738574	 -0.008740
	1.370000	 0.369182	 -0.750408	 -0.008703
	1.380000	 0.361562	 -0.762006	 -0.008655
	1.390000	 0.353829	 -0.773365	 -0.008597
	1.400000	 0.345984	 -0.784480	 -0.008527
	1.410000	 0.338030	 -0.795350	 -0.008446
	1.420000	 0.329971	 -0.805969	 -0.008355
	1.430000	 0.321807	 -0.816336	 -0.008253
	1.440000	 0.313543	 -0.826446	 -0.008141
	1.450000	 0.305180	 -0.836296	 -0.008018
	1.460000	 0.296721	 -0.845883	 -0.007885
	1.470000	 0.288169	 -0.855205	 -0.007742
	1.480000	 0.279527	 -0.864258	 -0.007590
	1.490000	 0.270796	 -0.873040	 -0.007427
	1.500000	 0.261981	 -0.881547	 -0.007255
	1.510000	 0.253083	 -0.889777	 -0.007074
	1.520000	 0.244106	 -0.897728	 -0.006884
	1.530000	 0.235052	 -0.905397	 -0.006686
	1.540000	 0.225924	 -0.912781	 -0.006479
	1.550000	 0.216725	 -0.919879	 -0.006263
	1.560000	 0.207458	 -0.926688	 -0.006040
	1.570000	 0.198126	 -0.933205	 -0.005809
	1.580000	 0.188732	 -0.939429	 -0.005570
	1.590000	 0.179278	 -0.945359	 -0.005324
	1.600000	 0.169768	 -0.950991	 -0.005072
	1.610000	 0.160205	 -0.956324	 -0.004813
	1.620000	 0.150592	 -0.961357	 -0.004548
	1.630000	 0.140931	 -0.966088	 -0.004277
	1.640000	 0.131225	 -0.970516	 -0.004001
	1.650000	 0.121479	 -0.974638	 -0.003720
	1.660000	 0.111695	 -0.978454	 -0.003433
	1.670000	 0.101875	 -0.981963	 -0.003143
	1.680000	 0.092023	 -0.985164	 -0.002848
	1.690000	 0.082143	 -0.988055	 -0.002550
	1.700000	 0.072236	 -0.990636	 -0.002248
	1.710000	 0.062307	 -0.992905	 -0.001944
