# Structure: t,	 a_calc,	 va_calc,	 E(t)/E0 - 1
		0.000000	 3.000000	 0.000000	 0.000000
		0.001000	 3.000002	 0.001730	 0.000000
		0.002000	 3.000005	 0.003459	 0.000001
		0.003000	 3.000010	 0.005187	 0.000001
		0.004000	 3.000017	 0.006914	 0.000003
		0.005000	 3.000026	 0.008640	 0.000004
		0.006000	 3.000036	 0.010364	 0.000006
		0.007000	 3.000048	 0.012086	 0.000008
		0.008000	 3.000062	 0.013806	 0.000010
		0.009000	 3.000078	 0.015524	 0.000012
		0.010000	 3.000095	 0.017239	 0.000015
		0.011000	 3.000114	 0.018952	 0.000018
		0.012000	 3.000135	 0.020662	 0.000021
		0.013000	 3.000157	 0.022368	 0.000025
		0.014000	 3.000181	 0.024071	 0.000029
		0.015000	 3.000207	 0.025771	 0.000033
		0.016000	 3.000234	 0.027466	 0.000038
		0.017000	 3.000263	 0.029158	 0.000042
		0.018000	 3.000294	 0.030845	 0.000047
		0.019000	 3.000327	 0.032527	 0.000053
		0.020000	 3.000361	 0.034205	 0.000058
		0.021000	 3.000397	 0.035878	 0.000064
		0.022000	 3.000434	 0.037546	 0.000070
		0.023000	 3.000474	 0.039208	 0.000076
		0.024000	 3.000514	 0.040865	 0.000083
		0.025000	 3.000557	 0.042515	 0.000090
		0.026000	 3.000601	 0.044160	 0.000097
		0.027000	 3.000647	 0.045798	 0.000104
		0.028000	 3.000694	 0.047430	 0.000112
		0.029000	 3.000743	 0.049055	 0.000120
		0.030000	 3.000794	 0.050673	 0.000128
		0.031000	 3.000846	 0.052284	 0.000136
		0.032000	 3.000900	 0.053887	 0.000145
		0.033000	 3.000956	 0.055483	 0.000153
		0.034000	 3.001013	 0.057071	 0.000163
		0.035000	 3.001071	 0.058651	 0.000172
		0.036000	 3.001132	 0.060223	 0.000181
		0.037000	 3.001193	 0.061786	 0.000191
		0.038000	 3.001257	 0.063340	 0.000201
		0.039000	 3.001322	 0.064886	 0.000211
		0.040000	 3.001388	 0.066422	 0.000221
		0.041000	 3.001456	 0.067949	 0.000232
		0.042000	 3.001526	 0.069467	 0.000242
		0.043000	 3.001597	 0.070975	 0.000253
		0.044000	 3.001669	 0.072473	 0.000264
		0.045000	 3.001743	 0.073960	 0.000276
		0.046000	 3.001818	 0.075437	 0.000287
		0.047000	 3.001895	 0.076904	 0.000299
		0.048000	 3.001974	 0.078360	 0.000310
		0.049000	 3.002053	 0.079805	 0.000322
		0.050000	 3.002135	 0.081238	 0.000334
		0.051000	 3.002217	 0.082660	 0.000347
		0.052000	 3.002301	 0.084071	 0.000359
		0.053000	 3.002387	 0.085470	 0.000372
		0.054000	 3.002474	 0.086856	 0.000385
		0.055000	 3.002562	 0.088231	 0.000397
		0.056000	 3.002652	 0.089593	 0.000410
		0.057000	 3.002743	 0.090942	 0.000424
		0.058000	 3.002835	 0.092279	 0.000437
		0.059000	 3.002928	 0.093603	 0.000450
		0.060000	 3.003023	 0.094913	 0.000464
		0.061000	 3.003120	 0.096210	 0.000477
