# Structure: t,	 a_calc,	 va_calc,	 E(t)/E0 - 1
		0.115000	 3.009563	 0.135770	 0.001170
		0.116000	 3.009699	 0.135985	 0.001181
		0.117000	 3.009836	 0.136177	 0.001191
		0.118000	 3.009972	 0.136348	 0.001201
		0.119000	 3.010108	 0.136495	 0.001212
		0.120000	 3.010245	 0.136620	 0.001221
		0.121000	 3.010382	 0.136722	 0.001231
		0.122000	 3.010519	 0.136801	 0.001241
		0.123000	 3.010655	 0.136858	 0.001250
		0.124000	 3.010792	 0.136891	 0.001259
		0.125000	 3.010929	 0.136901	 0.001269
		0.126000	 3.011066	 0.136888	 0.001277
		0.127000	 3.011203	 0.136852	 0.001286
		0.128000	 3.011340	 0.136792	 0.001295
		0.129000	 3.011476	 0.136709	 0.001303
		0.130000	 3.011613	 0.136602	 0.001311
		0.131000	 3.011750	 0.136472	 0.001319
		0.132000	 3.011886	 0.136318	 0.001327
		0.133000	 3.012022	 0.136140	 0.001334
		0.134000	 3.012158	 0.135939	 0.001341
		0.135000	 3.012294	 0.135713	 0.001348
		0.136000	 3.012429	 0.135464	 0.001355
		0.137000	 3.012564	 0.135191	 0.001362
		0.138000	 3.012699	 0.134893	 0.001368
		0.139000	 3.012834	 0.134571	 0.001375
		0.140000	 3.012968	 0.134226	 0.001381
		0.141000	 3.013102	 0.133856	 0.001387
		0.142000	 3.013235	 0.133461	 0.001392
		0.143000	 3.013368	 0.133042	 0.001398
		0.144000	 3.013501	 0.132599	 0.001403
		0.145000	 3.013633	 0.132131	 0.001408
		0.146000	 3.013765	 0.131639	 0.001413
		0.147000	 3.013896	 0.131122	 0.001417
		0.148000	 3.014026	 0.130581	 0.001422
		0.149000	 3.014156	 0.130015	 0.001426
		0.150000	 3.014286	 0.129424	 0.001430
		0.151000	 3.014415	 0.128808	 0.001434
		0.152000	 3.014543	 0.128168	 0.001437
		0.153000	 3.014670	 0.127503	 0.001441
		0.154000	 3.014797	 0.126813	 0.001444
		0.155000	 3.014923	 0.126098	 0.001447
		0.156000	 3.015049	 0.125358	 0.001450
		0.157000	 3.015173	 0.124593	 0.001452
		0.158000	 3.015297	 0.123804	 0.001454
		0.159000	 3.015420	 0.122989	 0.001457
		0.160000	 3.015542	 0.122149	 0.001459
		0.161000	 3.015663	 0.121285	 0.001460
		0.162000	 3.015784	 0.120395	 0.001462
		0.163000	 3.015903	 0.119480	 0.001463
		0.164000	 3.016022	 0.118540	 0.001465
		0.165000	 3.016139	 0.117575	 0.001466
		0.166000	 3.016256	 0.116585	 0.001466
		0.167000	 3.016372	 0.115570	 0.001467
		0.168000	 3.016486	 0.114530	 0.001468
		0.169000	 3.016600	 0.113465	 0.001468
		0.170000	 3.016712	 0.112374	 0.001468
		0.171000	 3.016823	 0.111259	 0.001468
		0.172000	 3.016933	 0.110118	 0.001468
		0.173000	 3.017042	 0.108952	 0.001468
		0.174000	 3.017150	 0.107762	 0.001467
		0.175000	 3.017257	 0.106546	 0.001467
		0.176000	 3.017362	 0.105305	 0.001466
		0.177000	 3.017466	 0.104039	 0.001465
		0.178000	 3.017569	 0.102748	 0.001464
		0.179000	 3.017670	 0.101431	 0.001463
		0.180000	 3.017770	 0.100090	 0.001461
		0.181000	 3.017869	 0.098724	 0.001460
		0.182000	 3.017966	 0.097333	 0.001458
		0.183000	 3.018062	 0.095917	 0.001456
		0.184000	 3.018157	 0.094476	 0.001455
		0.185000	 3.018250	 0.093010	 0.001453
		0.186000	 3.018341	 0.091519	 0.001451
		0.187000	 3.018431	 0.090004	 0.001449
		0.188000	 3.018520	 0.088463	 0.001446
		0.189000	 3.018607	 0.086898	 0.001444
		0.190000	 3.018692	 0.085308	 0.001442
		0.191000	 3.018776	 0.083694	 0.001439
		0.192000	 3.018858	 0.082055	 0.001437
		0.193000	 3.018938	 0.080391	 0.001434
		0.194000	 3.019017	 0.078702	 0.001431
		0.195000	 3.019094	 0.076990	 0.001429
		0.196000	 3.019169	 0.075252	 0.001426
		0.197000	 3.019242	 0.073491	 0.001423
		0.198000	 3.019314	 0.071704	 0.001420
		0.199000	 3.019384	 0.069894	 0.001417
		0.200000	 3.019452	 0.068059	 0.001415
		0.201000	 3.019518	 0.066200	 0.001412
		0.202000	 3.019583	 0.064317	 0.001409
		0.203000	 3.019645	 0.062410	 0.001406
		0.204000	 3.019705	 0.060479	 0.001403
		0.205000	 3.019764	 0.058524	 0.001400
		0.206000	 3.019821	 0.056546	 0.001397
		0.207000	 3.019875	 0.054543	 0.001394
		0.208000	 3.019928	 0.052516	 0.001391
		0.209000	 3.019978	 0.050466	 0.001388
		0.210000	 3.020026	 0.048393	 0.001386
		0.211000	 3.020073	 0.046296	 0.001383
		0.212000	 3.020117	 0.044175	 0.001380
		0.213000	 3.020159	 0.042031	 0.001378
		0.214000	 3.020199	 0.039864	 0.001375
		0.215000	 3.020236	 0.037674	 0.001373
		0.216000	 3.020272	 0.035460	 0.001370
		0.217000	 3.020305	 0.033224	 0.001368
		0.218000	 3.020336	 0.030964	 0.001366
		0.219000	 3.020365	 0.028682	 0.001364
		0.220000	 3.020391	 0.026377	 0.001362
		0.221000	 3.020415	 0.024049	 0.001360
		0.222000	 3.020437	 0.021699	 0.001358
		0.223000	 3.020456	 0.019327	 0.001357
		0.224000	 3.020473	 0.016932	 0.001355
		0.225000	 3.020488	 0.014515	 0.001354
		0.226000	 3.020500	 0.012075	 0.001353
		0.227000	 3.020509	 0.009614	 0.001352
		0.228000	 3.020517	 0.007130	 0.001352
		0.229000	 3.020521	 0.004625	 0.001351
		0.230000	 3.020523	 0.002098	 0.001351
		0.231000	 3.020523	 -0.000450	 0.001351
		0.232000	 3.020520	 -0.003020	 0.001351
		0.233000	 3.020514	 -0.005611	 0.001351
		0.234000	 3.020506	 -0.008224	 0.001351
		0.235000	 3.020495	 -0.010858	 0.001352
		0.236000	 3.020482	 -0.013512	 0.001353
		0.237000	 3.020465	 -0.016188	 0.001354
		0.238000	 3.020447	 -0.018885	 0.001356
		0.239000	 3.020425	 -0.021602	 0.001358
		0.240000	 3.020401	 -0.024339	 0.001360
		0.241000	 3.020373	 -0.027097	 0.001362
		0.242000	 3.020344	 -0.029876	 0.001365
		0.243000	 3.020311	 -0.032674	 0.001367
		0.244000	 3.020275	 -0.035493	 0.001371
		0.245000	 3.020237	 -0.038331	 0.001374
		0.246000	 3.020196	 -0.041189	 0.001378
		0.247000	 3.020152	 -0.044067	 0.001382
		0.248000	 3.020105	 -0.046964	 0.001387
		0.249000	 3.020055	 -0.049881	 0.001392
		0.250000	 3.020002	 -0.052817	 0.001397
		0.251000	 3.019946	 -0.055771	 0.001402
		0.252000	 3.019888	 -0.058745	 0.001408
		0.253000	 3.019826	 -0.061738	 0.001414
		0.254000	 3.019761	 -0.064749	 0.001421
		0.255000	 3.019693	 -0.067778	 0.001428
		0.256000	 3.019623	 -0.070826	 0.001436
		0.257000	 3.019549	 -0.073892	 0.001444
		0.258000	 3.019472	 -0.076977	 0.001452
		0.259000	 3.019392	 -0.080078	 0.001461
		0.260000	 3.019308	 -0.083198	 0.001470
		0.261000	 3.019222	 -0.086335	 0.001479
		0.262000	 3.019133	 -0.089490	 0.001489
		0.263000	 3.019040	 -0.092662	 0.001500
		0.264000	 3.018944	 -0.095851	 0.001511
		0.265000	 3.018845	 -0.099057	 0.001522
		0.266000	 3.018743	 -0.102280	 0.001534
		0.267000	 3.018637	 -0.105519	 0.001546
		0.268000	 3.018528	 -0.108775	 0.001559
		0.269000	 3.018416	 -0.112047	 0.001572
		0.270000	 3.018301	 -0.115335	 0.001586
		0.271000	 3.018182	 -0.118639	 0.001600
		0.272000	 3.018060	 -0.121959	 0.001615
		0.273000	 3.017935	 -0.125294	 0.001630
		0.274000	 3.017807	 -0.128645	 0.001646
		0.275000	 3.017675	 -0.132011	 0.001662
		0.276000	 3.017539	 -0.135392	 0.001679
		0.277000	 3.017400	 -0.138788	 0.001696
		0.278000	 3.017258	 -0.142199	 0.001714
		0.279000	 3.017113	 -0.145625	 0.001733
		0.280000	 3.016963	 -0.149064	 0.001752
		0.281000	 3.016811	 -0.152518	 0.001771
		0.282000	 3.016655	 -0.155986	 0.001791
		0.283000	 3.016495	 -0.159468	 0.001812
		0.284000	 3.016333	 -0.162964	 0.001833
		0.285000	 3.016166	 -0.166473	 0.001855
		0.286000	 3.015996	 -0.169995	 0.001877
		0.287000	 3.015823	 -0.173531	 0.001900
		0.288000	 3.015645	 -0.177079	 0.001924
		0.289000	 3.015465	 -0.180640	 0.001948
		0.290000	 3.015281	 -0.184214	 0.001973
		0.291000	 3.015093	 -0.187800	 0.001998
		0.292000	 3.014901	 -0.191398	 0.002024
		0.293000	 3.014706	 -0.195008	 0.002051
		0.294000	 3.014508	 -0.198630	 0.002078
		0.295000	 3.014306	 -0.202263	 0.002106
		0.296000	 3.014100	 -0.205908	 0.002134
		0.297000	 3.013890	 -0.209565	 0.002163
		0.298000	 3.013677	 -0.213232	 0.002193
		0.299000	 3.013460	 -0.216910	 0.002223
		0.300000	 3.013239	 -0.220599	 0.002254
		0.301000	 3.013015	 -0.224298	 0.002285
		0.302000	 3.012787	 -0.228007	 0.002317
		0.303000	 3.012555	 -0.231727	 0.002350
		0.304000	 3.012320	 -0.235456	 0.002384
		0.305000	 3.012081	 -0.239195	 0.002418
		0.306000	 3.011838	 -0.242944	 0.002452
		0.307000	 3.011591	 -0.246701	 0.002488
		0.308000	 3.011340	 -0.250468	 0.002524
		0.309000	 3.011086	 -0.254244	 0.002560
		0.310000	 3.010828	 -0.258028	 0.002597
		0.311000	 3.010566	 -0.261821	 0.002635
		0.312000	 3.010301	 -0.265622	 0.002674
		0.313000	 3.010031	 -0.269431	 0.002713
		0.314000	 3.009758	 -0.273248	 0.002753
		0.315000	 3.009481	 -0.277073	 0.002793
		0.316000	 3.009200	 -0.280905	 0.002834
		0.317000	 3.008915	 -0.284744	 0.002876
		0.318000	 3.008627	 -0.288590	 0.002918
		0.319000	 3.008334	 -0.292443	 0.002961
		0.320000	 3.008038	 -0.296303	 0.003005
		0.321000	 3.007738	 -0.300169	 0.003049
		0.322000	 3.007434	 -0.304042	 0.003094
		0.323000	 3.007126	 -0.307920	 0.003140
		0.324000	 3.006814	 -0.311804	 0.003186
		0.325000	 3.006498	 -0.315694	 0.003233
		0.326000	 3.006179	 -0.319589	 0.003280
		0.327000	 3.005855	 -0.323490	 0.003328
		0.328000	 3.005528	 -0.327395	 0.003377
		0.329000	 3.005197	 -0.331305	 0.003426
		0.330000	 3.004861	 -0.335220	 0.003476
		0.331000	 3.004522	 -0.339139	 0.003527
		0.332000	 3.004179	 -0.343062	 0.003578
		0.333000	 3.003832	 -0.346989	 0.003629
		0.334000	 3.003481	 -0.350920	 0.003682
		0.335000	 3.003126	 -0.354854	 0.003735
		0.336000	 3.002768	 -0.358792	 0.003788
		0.337000	 3.002405	 -0.362732	 0.003842
		0.338000	 3.002038	 -0.366676	 0.003897
		0.339000	 3.001668	 -0.370622	 0.003952
		0.340000	 3.001293	 -0.374571	 0.004008
		0.341000	 3.000915	 -0.378522	 0.004065
		0.342000	 3.000532	 -0.382475	 0.004122
		0.343000	 3.000146	 -0.386430	 0.004179
		0.344000	 2.999755	 -0.390386	 0.004237
		0.345000	 2.999361	 -0.394344	 0.004296
		0.346000	 2.998963	 -0.398303	 0.004355
		0.347000	 2.998560	 -0.402264	 0.004415
		0.348000	 2.998154	 -0.406225	 0.004475
		0.349000	 2.997744	 -0.410186	 0.004536
		0.350000	 2.997330	 -0.414148	 0.004597
		0.351000	 2.996912	 -0.418110	 0.004659
		0.352000	 2.996490	 -0.422072	 0.004721
		0.353000	 2.996064	 -0.426034	 0.004784
		0.354000	 2.995634	 -0.429995	 0.004847
		0.355000	 2.995200	 -0.433956	 0.004911
		0.356000	 2.994762	 -0.437916	 0.004975
		0.357000	 2.994320	 -0.441875	 0.005040
		0.358000	 2.993874	 -0.445832	 0.005105
		0.359000	 2.993424	 -0.449788	 0.005171
		0.360000	 2.992970	 -0.453742	 0.005237
		0.361000	 2.992513	 -0.457695	 0.005303
		0.362000	 2.992051	 -0.461645	 0.005370
		0.363000	 2.991586	 -0.465593	 0.005438
		0.364000	 2.991116	 -0.469539	 0.005505
		0.365000	 2.990642	 -0.473481	 0.005573
		0.366000	 2.990165	 -0.477421	 0.005642
		0.367000	 2.989684	 -0.481358	 0.005711
		0.368000	 2.989198	 -0.485291	 0.005780
		0.369000	 2.988709	 -0.489221	 0.005849
		0.370000	 2.988216	 -0.493147	 0.005919
		0.371000	 2.987719	 -0.497070	 0.005989
		0.372000	 2.987218	 -0.500988	 0.006060
		0.373000	 2.986713	 -0.504901	 0.006131
		0.374000	 2.986204	 -0.508811	 0.006202
		0.375000	 2.985692	 -0.512715	 0.006273
		0.376000	 2.985175	 -0.516615	 0.006345
		0.377000	 2.984654	 -0.520509	 0.006417
		0.378000	 2.984130	 -0.524398	 0.006489
		0.379000	 2.983602	 -0.528282	 0.006562
		0.380000	 2.983070	 -0.532160	 0.006634
		0.381000	 2.982534	 -0.536031	 0.006707
		0.382000	 2.981994	 -0.539897	 0.006780
		0.383000	 2.981450	 -0.543757	 0.006853
		0.384000	 2.980902	 -0.547610	 0.006927
		0.385000	 2.980351	 -0.551456	 0.007000
		0.386000	 2.979796	 -0.555296	 0.007074
		0.387000	 2.979236	 -0.559128	 0.007148
		0.388000	 2.978673	 -0.562953	 0.007222
		0.389000	 2.978107	 -0.566771	 0.007296
		0.390000	 2.977536	 -0.570581	 0.007370
		0.391000	 2.976962	 -0.574384	 0.007445
		0.392000	 2.976384	 -0.578178	 0.007519
		0.393000	 2.975802	 -0.581964	 0.007594
		0.394000	 2.975216	 -0.585742	 0.007668
		0.395000	 2.974626	 -0.589511	 0.007743
		0.396000	 2.974033	 -0.593271	 0.007817
		0.397000	 2.973436	 -0.597023	 0.007892
		0.398000	 2.972835	 -0.600765	 0.007966
		0.399000	 2.972231	 -0.604498	 0.008041
		0.400000	 2.971623	 -0.608222	 0.008115
		0.401000	 2.971011	 -0.611936	 0.008190
		0.402000	 2.970395	 -0.615640	 0.008264
		0.403000	 2.969776	 -0.619334	 0.008338
		0.404000	 2.969153	 -0.623019	 0.008412
		0.405000	 2.968526	 -0.626692	 0.008486
		0.406000	 2.967896	 -0.630355	 0.008560
		0.407000	 2.967262	 -0.634008	 0.008634
		0.408000	 2.966624	 -0.637650	 0.008708
		0.409000	 2.965983	 -0.641280	 0.008781
		0.410000	 2.965338	 -0.644900	 0.008854
		0.411000	 2.964689	 -0.648508	 0.008927
		0.412000	 2.964037	 -0.652104	 0.009000
		0.413000	 2.963381	 -0.655689	 0.009073
		0.414000	 2.962722	 -0.659262	 0.009145
		0.415000	 2.962059	 -0.662823	 0.009217
		0.416000	 2.961393	 -0.666372	 0.009289
		0.417000	 2.960723	 -0.669908	 0.009360
		0.418000	 2.960050	 -0.673432	 0.009432
		0.419000	 2.959373	 -0.676944	 0.009502
		0.420000	 2.958692	 -0.680442	 0.009573
		0.421000	 2.958008	 -0.683928	 0.009643
		0.422000	 2.957321	 -0.687400	 0.009713
		0.423000	 2.956630	 -0.690859	 0.009782
		0.424000	 2.955936	 -0.694305	 0.009851
		0.425000	 2.955238	 -0.697737	 0.009920
		0.426000	 2.954537	 -0.701155	 0.009988
		0.427000	 2.953832	 -0.704560	 0.010055
		0.428000	 2.953124	 -0.707951	 0.010123
		0.429000	 2.952413	 -0.711327	 0.010189
		0.430000	 2.951698	 -0.714689	 0.010256
		0.431000	 2.950980	 -0.718037	 0.010321
		0.432000	 2.950259	 -0.721370	 0.010386
		0.433000	 2.949534	 -0.724688	 0.010451
		0.434000	 2.948806	 -0.727992	 0.010515
		0.435000	 2.948075	 -0.731280	 0.010578
		0.436000	 2.947340	 -0.734554	 0.010641
		0.437000	 2.946603	 -0.737812	 0.010703
		0.438000	 2.945862	 -0.741055	 0.010765
		0.439000	 2.945117	 -0.744282	 0.010826
		0.440000	 2.944370	 -0.747494	 0.010886
		0.441000	 2.943619	 -0.750690	 0.010946
		0.442000	 2.942865	 -0.753870	 0.011005
		0.443000	 2.942108	 -0.757034	 0.011063
		0.444000	 2.941348	 -0.760182	 0.011120
		0.445000	 2.940585	 -0.763313	 0.011177
		0.446000	 2.939818	 -0.766428	 0.011233
		0.447000	 2.939049	 -0.769527	 0.011288
		0.448000	 2.938276	 -0.772609	 0.011343
		0.449000	 2.937500	 -0.775675	 0.011397
		0.450000	 2.936722	 -0.778723	 0.011449
		0.451000	 2.935940	 -0.781755	 0.011501
		0.452000	 2.935155	 -0.784769	 0.011553
		0.453000	 2.934367	 -0.787767	 0.011603
		0.454000	 2.933577	 -0.790747	 0.011652
		0.455000	 2.932783	 -0.793710	 0.011701
		0.456000	 2.931986	 -0.796655	 0.011748
		0.457000	 2.931187	 -0.799583	 0.011795
		0.458000	 2.930384	 -0.802493	 0.011841
		0.459000	 2.929579	 -0.805385	 0.011886
		0.460000	 2.928771	 -0.808260	 0.011930
		0.461000	 2.927960	 -0.811116	 0.011972
		0.462000	 2.927146	 -0.813955	 0.012014
		0.463000	 2.926329	 -0.816775	 0.012055
		0.464000	 2.925509	 -0.819577	 0.012095
		0.465000	 2.924687	 -0.822361	 0.012134
		0.466000	 2.923862	 -0.825127	 0.012172
		0.467000	 2.923034	 -0.827874	 0.012208
		0.468000	 2.922203	 -0.830602	 0.012244
		0.469000	 2.921370	 -0.833312	 0.012279
		0.470000	 2.920534	 -0.836003	 0.012312
		0.471000	 2.919695	 -0.838675	 0.012345
		0.472000	 2.918854	 -0.841328	 0.012376
		0.473000	 2.918010	 -0.843963	 0.012406
		0.474000	 2.917163	 -0.846578	 0.012435
		0.475000	 2.916314	 -0.849175	 0.012463
		0.476000	 2.915462	 -0.851752	 0.012489
		0.477000	 2.914608	 -0.854310	 0.012515
		0.478000	 2.913751	 -0.856849	 0.012539
		0.479000	 2.912892	 -0.859369	 0.012562
		0.480000	 2.912030	 -0.861869	 0.012584
		0.481000	 2.911166	 -0.864349	 0.012604
		0.482000	 2.910299	 -0.866810	 0.012623
		0.483000	 2.909430	 -0.869252	 0.012641
		0.484000	 2.908558	 -0.871674	 0.012658
		0.485000	 2.907684	 -0.874076	 0.012674
		0.486000	 2.906807	 -0.876459	 0.012688
		0.487000	 2.905929	 -0.878822	 0.012701
		0.488000	 2.905047	 -0.881165	 0.012712
		0.489000	 2.904164	 -0.883489	 0.012722
		0.490000	 2.903278	 -0.885792	 0.012731
		0.491000	 2.902390	 -0.888076	 0.012739
		0.492000	 2.901500	 -0.890339	 0.012745
		0.493000	 2.900607	 -0.892583	 0.012750
		0.494000	 2.899712	 -0.894806	 0.012753
		0.495000	 2.898815	 -0.897010	 0.012755
		0.496000	 2.897916	 -0.899193	 0.012756
		0.497000	 2.897015	 -0.901357	 0.012755
		0.498000	 2.896111	 -0.903500	 0.012753
		0.499000	 2.895206	 -0.905623	 0.012750
		0.500000	 2.894298	 -0.907726	 0.012745
		0.501000	 2.893388	 -0.909809	 0.012738
		0.502000	 2.892476	 -0.911872	 0.012730
		0.503000	 2.891562	 -0.913914	 0.012721
		0.504000	 2.890646	 -0.915936	 0.012710
		0.505000	 2.889728	 -0.917938	 0.012698
		0.506000	 2.888809	 -0.919920	 0.012684
		0.507000	 2.887887	 -0.921882	 0.012669
		0.508000	 2.886963	 -0.923823	 0.012652
		0.509000	 2.886037	 -0.925744	 0.012634
		0.510000	 2.885109	 -0.927644	 0.012614
		0.511000	 2.884180	 -0.929525	 0.012593
		0.512000	 2.883249	 -0.931385	 0.012570
		0.513000	 2.882315	 -0.933225	 0.012546
		0.514000	 2.881380	 -0.935045	 0.012520
		0.515000	 2.880443	 -0.936844	 0.012493
		0.516000	 2.879505	 -0.938623	 0.012464
		0.517000	 2.878564	 -0.940383	 0.012434
		0.518000	 2.877622	 -0.942121	 0.012402
		0.519000	 2.876678	 -0.943840	 0.012369
		0.520000	 2.875733	 -0.945539	 0.012333
		0.521000	 2.874786	 -0.947217	 0.012297
		0.522000	 2.873837	 -0.948875	 0.012259
		0.523000	 2.872886	 -0.950513	 0.012219
		0.524000	 2.871934	 -0.952132	 0.012178
		0.525000	 2.870980	 -0.953730	 0.012135
		0.526000	 2.870025	 -0.955308	 0.012090
		0.527000	 2.869068	 -0.956866	 0.012044
		0.528000	 2.868110	 -0.958404	 0.011997
		0.529000	 2.867150	 -0.959922	 0.011948
		0.530000	 2.866189	 -0.961421	 0.011897
		0.531000	 2.865226	 -0.962899	 0.011844
		0.532000	 2.864261	 -0.964358	 0.011790
		0.533000	 2.863295	 -0.965797	 0.011735
		0.534000	 2.862328	 -0.967217	 0.011678
		0.535000	 2.861360	 -0.968616	 0.011619
		0.536000	 2.860390	 -0.969997	 0.011559
		0.537000	 2.859418	 -0.971357	 0.011497
		0.538000	 2.858446	 -0.972698	 0.011433
		0.539000	 2.857472	 -0.974020	 0.011368
		0.540000	 2.856496	 -0.975322	 0.011301
		0.541000	 2.855520	 -0.976606	 0.011233
		0.542000	 2.854542	 -0.977869	 0.011163
		0.543000	 2.853563	 -0.979114	 0.011091
		0.544000	 2.852582	 -0.980340	 0.011018
		0.545000	 2.851601	 -0.981546	 0.010944
		0.546000	 2.850618	 -0.982734	 0.010867
		0.547000	 2.849634	 -0.983902	 0.010789
		0.548000	 2.848649	 -0.985052	 0.010710
		0.549000	 2.847663	 -0.986183	 0.010629
		0.550000	 2.846676	 -0.987295	 0.010546
		0.551000	 2.845687	 -0.988389	 0.010462
		0.552000	 2.844698	 -0.989464	 0.010376
		0.553000	 2.843707	 -0.990521	 0.010289
		0.554000	 2.842716	 -0.991560	 0.010200
		0.555000	 2.841723	 -0.992580	 0.010109
		0.556000	 2.840730	 -0.993582	 0.010017
		0.557000	 2.839735	 -0.994566	 0.009923
		0.558000	 2.838739	 -0.995532	 0.009828
		0.559000	 2.837743	 -0.996480	 0.009731
		0.560000	 2.836746	 -0.997410	 0.009632
		0.561000	 2.835747	 -0.998322	 0.009532
		0.562000	 2.834748	 -0.999217	 0.009431
		0.563000	 2.833748	 -1.000095	 0.009328
		0.564000	 2.832747	 -1.000955	 0.009223
		0.565000	 2.831745	 -1.001798	 0.009117
